dbo;PREORDERS;RDR_ID;varchar;YES;128
dbo;PREORDERS;DOC_ID;int;YES;NULL
dbo;PREORDERS;IDP;int;YES;NULL
dbo;PREORDERS;PREORDDATE;float;YES;NULL
dbo;PUBLISHER;ID;int;NO;NULL
dbo;PUBLISHER;NAME;varchar;NO;255
dbo;r8;column1;nvarchar;NO;50
dbo;r8;column2;nvarchar;NO;50
dbo;r8;column3;nvarchar;NO;-1
dbo;r8;column4;nvarchar;YES;50
dbo;r8;column5;nvarchar;NO;50
dbo;r8;column6;nvarchar;NO;50
dbo;r8;column7;nvarchar;NO;50
dbo;r8;column8;nvarchar;NO;50
dbo;r8;column9;nvarchar;NO;50
dbo;r8;column10;nvarchar;NO;50
dbo;r8;column11;nvarchar;NO;50
dbo;r8;column12;nvarchar;NO;50
dbo;r8;column13;nvarchar;NO;50
dbo;r8;column14;nvarchar;NO;50
dbo;r8;column15;float;NO;NULL
dbo;r8;column16;nvarchar;NO;50
dbo;r8;column17;nvarchar;NO;50
dbo;r8;column18;nvarchar;NO;50
dbo;r8;column19;nvarchar;NO;50
dbo;r8;column20;nvarchar;NO;50
dbo;r8;column21;nvarchar;NO;50
dbo;r8;column22;nvarchar;NO;50
dbo;r8;column23;nvarchar;NO;50
dbo;r8;column24;nvarchar;NO;50
dbo;r8;column25;nvarchar;NO;50
dbo;r8;column26;nvarchar;NO;50
dbo;r8;column27;nvarchar;NO;50
